Site Building Name,Site Street No,Site Street 1,Site Street 2,Site Town,Site Postcode,MPAN Topline,Meter Number,Usage,Proposed Start Date,Energization Status,Annualised AQ,Status
,,,,,,,1800026671426,,,,,Unfound
,,,,,,,2199998893580,,,,,Unfound
,,,,,,,1415449691001,,,,,Unfound
,,,,,,,2000016207131,,,,,Unfound
,,,,,,,9133497004,,,,9133497004,Unfound
,,,,,,,2000020469053,,,,,Unfound
,,,,,,,1800030102627,,,,,Unfound
,,,,,,,1591015354952,,,,,Unfound
,,,,,,,2000020122650,,,,,Unfound
,,,,,,,86567503,,,,86567503,Unfound
,,,,,,,9185893603,,,,9185893603,Unfound
,,,,,,,2000021246996,,,,,Unfound
,,,,,,,2000053704306,,,,,Unfound
,,,,,,,1900045325359,,,,,Unfound
,,,,,,,59898209,,,,59898209,Unfound
,,,,,,,18947604,,,,179927,Unfound
,,,,,,,1012971293447,,,,,Unfound
,,,,,,,57785107,,,,,Unfound
,,,,,,,1100024217378,,,,,Unfound
,,,,,,,1610001392860,,,,,Unfound
,,,,,,,58884507,,,,34612,Unfound
,,,,,,,1610002487325,,,,,Unfound
,,,,,,,1568513701,,,,1568513701,Unfound
,,,,,,,1753654006,,,,1753654006,Unfound
,,,,,,,1412662311000,,,,,Unfound
,,,,,,,1620000379536,,,,,Unfound
,,,,,,,66803409,,,,28200,Unfound
,,,,,,,1419045360006,,,,,Unfound
,,,,,,,1610018517967,,,,,Unfound
,,,,,,,65086200,,,,,Unfound
,,,,,,,1012800174821,,,,,Unfound
,,,,,,,1610029426244,,,,,Unfound
,,,,,,,3366132804,,,,21928,Unfound
,,,,,,,1900038065428,,,,,Unfound
,,,,,,,60035101,,,,60035101,Unfound
,,,,,,,1900043236228,,,,,Unfound
,,,,,,,4242554810,,,,4242554810,Unfound
,,,,,,,9182141809,,,,9182141809,Unfound
,,,,,,,2199997540677,,,,,Unfound
,,,,,,,8813003509,,,,8813003509,Unfound
,,,,,,,48592409,,,,48592409,Unfound
,,,,,,,1100014693127,,,,,Unfound
,,,,,,,2199999606958,,,,,Unfound
,,,,,,,1700051351414,,,,,Unfound
,,,,,,,1012594187284,,,,,Unfound
,,,,,,,1805477109,,,,1805477109,Unfound
,,,,,,,1591052658010,,,,,Unfound
,,,,,,,3953336606,,,,3953336606,Unfound
,,,,,,,1100001640941,,,,,Unfound
,,,,,,,1900041299323,,,,,Unfound
,,,,,,,1412661181004,,,,,Unfound
,,,,,,,2426469208,,,,28465,Unfound
,,,,,,,2100040226631,,,,,Unfound
,,,,,,,594930101,,,,594930101,Unfound
,,,,,,,1050000861602,,,,,Unfound
,,,,,,,1012525121502,,,,,Unfound
,,,,,,,1300004166657,,,,,Unfound
,,,,,,,1610022303411,,,,,Unfound
,,,,,,,3976557100,,,,3976557100,Unfound
,,,,,,,3317674310,,,,3317674310,Unfound
,,,,,,,1591046137121,,,,,Unfound
,,,,,,,8817613905,,,,8817613905,Unfound
,,,,,,,1100025228041,,,,,Unfound
,,,,,,,1580000581851,,,,,Unfound
,,,,,,,1900060230185,,,,,Unfound
,,,,,,,2200024175469,,,,,Unfound
,,,,,,,1100008291255,,,,,Unfound
,,,,,,,1425206000000,,,,,Unfound
,,,,,,,2000010630896,,,,,Unfound
,,,,,,,2199994864814,,,,,Unfound
,,,,,,,1100025529443,,,,,Unfound
,,,,,,,1411551091001,,,,,Unfound
,,,,,,,1023545736918,,,,,Unfound
,,,,,,,1630000580327,,,,,Unfound
,,,,,,,2341130864719,,,,,Unfound
,,,,,,,1591058041023,,,,,Unfound
,,,,,,,2300000698784,,,,,Unfound
,,,,,,,2000006302851,,,,,Unfound
,,,,,,,1012967881856,,,,,Unfound
,,,,,,,1630000580345,,,,,Unfound
,,,,,,,2000057872078,,,,,Unfound
,,,,,,,1418919310004,,,,,Unfound
,,,,,,,1507073300118,,,,,Unfound
,,,,,,,2000024733964,,,,,Unfound
,,,,,,,1591058087472,,,,,Unfound
,,,,,,,2000024682050,,,,,Unfound
,,,,,,,2000023151254,,,,,Unfound
,,,,,,,1012994488711,,,,,Unfound
,,,,,,,2199998324380,,,,,Unfound
,,,,,,,1900027241653,,,,,Unfound
,,,,,,,1100770950370,,,,,Unfound
,,,,,,,1100001906114,,,,,Unfound
,,,,,,,2000023997817,,,,,Unfound
,,,,,,,1200021803686,,,,,Unfound
,,,,,,,1100020794812,,,,,Unfound
,,,,,,,1100020365861,,,,,Unfound
,,,,,,,1460000845066,,,,,Unfound
,,,,,,,1570000136884,,,,,Unfound
,,,,,,,1013073601580,,,,,Unfound
,,,,,,,1580001192219,,,,,Unfound
,,,,,,,1421912100000,,,,,Unfound
,,,,,,,1200010116497,,,,,Unfound
,,,,,,,1200010182081,,,,,Unfound
,,,,,,,2336525405213,,,,,Unfound
,,,,,,,1591062979425,,,,,Unfound
,,,,,,,2326520036010,,,,,Unfound
,,,,,,,1591049561034,,,,,Unfound
,,,,,,,1100018027885,,,,,Unfound
,,,,,,,1300011568097,,,,,Unfound
,,,,,,,1023508218353,,,,,Unfound
,,,,,,,1100004561594,,,,,Unfound
,,,,,,,1419564450005,,,,,Unfound
,,,,,,,1422448100002,,,,,Unfound
,,,,,,,2100041716060,,,,,Unfound
,,,,,,,1100039355752,,,,,Unfound
,,,,,,,1630000580318,,,,,Unfound
,,,,,,,1418163350004,,,,,Unfound
,,,,,,,1418972850006,,,,,Unfound
,,,,,,,1591053420822,,,,,Unfound
,,,,,,,1300004997692,,,,,Unfound
,,,,,,,1800035237417,,,,,Unfound
,,,,,,,2000022406862,,,,,Unfound
,,,,,,,2200040300458,,,,,Unfound
,,,,,,,2200013704547,,,,,Unfound
,,,,,,,1012716062906,,,,,Unfound
,,,,,,,1700051265313,,,,,Unfound
,,,,,,,1200010180980,,,,,Unfound
,,,,,,,2000006298099,,,,,Unfound
,,,,,,,1460001824350,,,,,Unfound
,,,,,,,1300034501898,,,,,Unfound
,,,,,,,1640000784836,,,,,Unfound
,,,,,,,2360865659526,,,,,Unfound
,,,,,,,1300034485260,,,,,Unfound
,,,,,,,1591060042694,,,,,Unfound
,,,,,,,1012362299440,,,,,Unfound
,,,,,,,1100021173860,,,,,Unfound
,,,,,,,1200021743089,,,,,Unfound
,,,,,,,1012345802697,,,,,Unfound
,,,,,,,1900011281900,,,,,Unfound
,,,,,,,1200010211281,,,,,Unfound
,,,,,,,1640000485877,,,,,Unfound
,,,,,,,1160000372826,,,,,Unfound
,,,,,,,2000027357225,,,,,Unfound
,,,,,,,1200037700840,,,,,Unfound
,,,,,,,1100002800989,,,,,Unfound
,,,,,,,1200023901809,,,,,Unfound
,,,,,,,1013092779210,,,,,Unfound
,,,,,,,1012516187385,,,,,Unfound
,,,,,,,1200010217585,,,,,Unfound
,,,,,,,2100041020814,,,,,Unfound
,,,,,,,1023501406902,,,,,Unfound
,,,,,,,1620000180361,,,,,Unfound
,,,,,,,1200051128623,,,,,Unfound
,,,,,,,1013041639863,,,,,Unfound
,,,,,,,2000000672899,,,,,Unfound
,,,,,,,1422930000009,,,,,Unfound
,,,,,,,1200038447956,,,,,Unfound
,,,,,,,2000019795197,,,,,Unfound
,,,,,,,2000027429785,,,,,Unfound
,,,,,,,2000000171616,,,,,Unfound
,,,,,,,1200052543033,,,,,Unfound
,,,,,,,1415556751005,,,,,Unfound
,,,,,,,1200039247280,,,,,Unfound
,,,,,,,2000027622310,,,,,Unfound
,,,,,,,1415337040004,,,,,Unfound
,,,,,,,1900035134743,,,,,Unfound
,,,,,,,1200021333387,,,,,Unfound
,,,,,,,1200061258481,,,,,Unfound
,,,,,,,2000027916486,,,,,Unfound
,,,,,,,2199994439282,,,,,Unfound
,,,,,,,2331909876718,,,,,Unfound
,,,,,,,2200030056287,,,,,Unfound
,,,,,,,1200039486575,,,,,Unfound
,,,,,,,2200030003531,,,,,Unfound
,,,,,,,1580000013414,,,,,Unfound
,,,,,,,2323885510412,,,,,Unfound
,,,,,,,4811204,,,,4811204,Unfound
,,,,,,,1100020340184,,,,,Unfound
,,,,,,,1200035721030,,,,,Unfound
,,,,,,,1013075447565,,,,,Unfound
,,,,,,,1620000718645,,,,,Unfound
,,,,,,,2200012737550,,,,,Unfound
,,,,,,,1200021994848,,,,,Unfound
,,,,,,,1014570373509,,,,,Unfound
,,,,,,,1800019599420,,,,,Unfound
,,,,,,,2332152430716,,,,,Unfound
,,,,,,,1600000004088,,,,,Unfound
,,,,,,,2199999298387,,,,,Unfound
,,,,,,,2100040668210,,,,,Unfound
,,,,,,,2000007563389,,,,,Unfound
,,,,,,,1610028533060,,,,,Unfound
,,,,,,,1610028533070,,,,,Unfound
,,,,,,,1428123100008,,,,,Unfound
,,,,,,,1012734631030,,,,,Unfound
,,,,,,,1424058100001,,,,,Unfound
,,,,,,,1800030402732,,,,,Unfound
,,,,,,,2310106892018,,,,,Unfound
,,,,,,,1900021420492,,,,,Unfound
,,,,,,,1012894511621,,,,,Unfound
,,,,,,,1200035910440,,,,,Unfound
,,,,,,,1610021865701,,,,,Unfound
,,,,,,,2315354881215,,,,,Unfound
,,,,,,,2200016314598,,,,,Unfound
,,,,,,,1100040283033,,,,,Unfound
,,,,,,,2000022210963,,,,,Unfound
,,,,,,,1012387604967,,,,,Unfound
,,,,,,,2360484019313,,,,,Unfound
,,,,,,,1215800300,,,,1215800300,Unfound
,,,,,,,2199996809675,,,,,Unfound
,,,,,,,1030055006343,,,,,Unfound
,,,,,,,1012837248756,,,,,Unfound
,,,,,,,1012648266957,,,,,Unfound
,,,,,,,1610028731641,,,,,Unfound
,,,,,,,1300005025326,,,,,Unfound
,,,,,,,2000001490896,,,,,Unfound
,,,,,,,1900019393893,,,,,Unfound
,,,,,,,1900026129621,,,,,Unfound
,,,,,,,1012557530348,,,,,Unfound
,,,,,,,1900011375717,,,,,Unfound
,,,,,,,1410795970000,,,,,Unfound
,,,,,,,1900042359114,,,,,Unfound
,,,,,,,1012592689750,,,,,Unfound
,,,,,,,2200015958403,,,,,Unfound
,,,,,,,2200010130138,,,,,Unfound
,,,,,,,2200015958398,,,,,Unfound
,,,,,,,1914063101,,,,4184,Unfound
,,,,,,,1300001483301,,,,,Unfound
,,,,,,,1200051288665,,,,,Unfound
,,,,,,,1012489807300,,,,,Unfound
,,,,,,,1591047853866,,,,,Unfound
,,,,,,,1100039367206,,,,,Unfound
,,,,,,,1100039509509,,,,,Unfound
,,,,,,,1484602101,,,,1484602101,Unfound
,,,,,,,1900060659700,,,,,Unfound
,,,,,,,1800017321944,,,,,Unfound
,,,,,,,9108514209,,,,9108514209,Unfound
,,,,,,,1300013611025,,,,,Unfound
,,,,,,,1900037205458,,,,,Unfound
,,,,,,,12711600,,,,,Unfound
,,,,,,,2072247306,,,,21490,Unfound
