Site Building Name,Site Street No,Site Street 1,Site Street 2,Site Town,Site Postcode,MPAN Topline,Meter Number,Usage,Proposed Start Date,Energization Status,Annualised AQ,Status
,,,,,,,1200040863917.0,,,,,Unfound
,,,,,,,2000019567407.0,,,,,Unfound
,,,,,,,9116711802.0,9116711802.0,,,9116711802.0,Unfound
,,,,,,,2313388534811.0,,,,,Unfound
,,,,,,,1100019978080.0,,,,,Unfound
,,,,,,,1418859571003.0,,,,,Unfound
,,,,,,,9338378002.0,9338378002.0,,,9338378002.0,Unfound
,,,,,,,2000024697251.0,,,,,Unfound
,,,,,,,7410209410.0,7410209410.0,,,7410209410.0,Unfound
,,,,,,,1014570096818.0,,,,,Unfound
,,,,,,,2200023673151.0,,,,,Unfound
,,,,,,,1200030815136.0,,,,,Unfound
,,,,,,,67931502.0,67931502.0,,,67931502.0,Unfound
,,,,,,,1300013787100.0,,,,,Unfound
,,,,,,,1012739236320.0,,,,,Unfound
,,,,,,,8863585308.0,8863585308.0,,,8863585308.0,Unfound
,,,,,,,65242805.0,65242805.0,,,65242805.0,Unfound
,,,,,,,1900028313315.0,,,,,Unfound
,,,,,,,1012779146386.0,,,,,Unfound
,,,,,,,1012786302145.0,,,,,Unfound
,,,,,,,1200040171160.0,,,,,Unfound
,,,,,,,1012881559172.0,,,,,Unfound
,,,,,,,2000009422954.0,,,,,Unfound
,,,,,,,1412758503006.0,,,,,Unfound
,,,,,,,1418959000006.0,,,,,Unfound
,,,,,,,1012505622104.0,,,,,Unfound
,,,,,,,1800024688881.0,,,,,Unfound
,,,,,,,1610031581687.0,,,,,Unfound
,,,,,,,1023545872044.0,,,,,Unfound
,,,,,,,1012621888949.0,,,,,Unfound
,,,,,,,1012621889863.0,,,,,Unfound
,,,,,,,1012957477573.0,,,,,Unfound
,,,,,,,1012808657913.0,,,,,Unfound
,,,,,,,1012844600249.0,,,,,Unfound
,,,,,,,56043203.0,56043203.0,,,56043203.0,Unfound
,,,,,,,9303906.0,9303906.0,,,9303906.0,Unfound
,,,,,,,1610030977310.0,,,,,Unfound
,,,,,,,83460907.0,83460907.0,,,83460907.0,Unfound
,,,,,,,2100040520522.0,,,,,Unfound
,,,,,,,55258500.0,55258500.0,,,55258500.0,Unfound
,,,,,,,2100040500093.0,,,,,Unfound
