Site Building Name,Site Street No,Site Street 1,Site Street 2,Site Town,Site Postcode,MPAN Topline,Meter Number,Usage,Proposed Start Date,Energization Status,Annualised AQ,Status
,,,,,,,1012598958631,,,,,Unfound
,,,,,,,1013035668833,,,,,Unfound
,,,,,,,10818507,,,,10818507,Unfound
,,,,,,,201668202,,,,201668202,Unfound
,,,,,,,8897450604,,,,8897450604,Unfound
,,,,,,,1200033185930,,,,,Unfound
,,,,,,,1800052205310,,,,,Unfound
,,,,,,,1412204831005,,,,,Unfound
,,,,,,,1100020000000,,,,,Unfound
,,,,,,,1300011757896,,,,,Unfound
,,,,,,,1012361621173,,,,,Unfound
,,,,,,,1200038400708,,,,,Unfound
,,,,,,,1200036577218,,,,,Unfound
,,,,,,,2200020699398,,,,,Unfound
,,,,,,,2200022927288,,,,,Unfound
,,,,,,,2331611418811,,,,,Unfound
,,,,,,,2200030094974,,,,,Unfound
,,,,,,,1300010118211,,,,,Unfound
,,,,,,,2000026549430,,,,,Unfound
,,,,,,,1800016102948,,,,,Unfound
,,,,,,,1591053828845,,,,,Unfound
,,,,,,,76468304,,,,76468304,Unfound
,,,,,,,1846151804,,,,1846151804,Unfound
,,,,,,,1900043347875,,,,,Unfound
,,,,,,,59449404,,,,59449404,Unfound
,,,,,,,3351728402,,,,3351728402,Unfound
,,,,,,,57377900,,,,57377900,Unfound
,,,,,,,2300000740586,,,,,Unfound
,,,,,,,1012942852331,,,,,Unfound
,,,,,,,4031770409,,,,4031770409,Unfound
,,,,,,,2200040111085,,,,,Unfound
,,,,,,,9217241803,,,,9217241803,Unfound
,,,,,,,1900043113181,,,,,Unfound
,,,,,,,1200060252210,,,,,Unfound
,,,,,,,18270604,,,,18270604,Unfound
,,,,,,,924185708,,,,924185708,Unfound
,,,,,,,2700001047336,,,,,Unfound
,,,,,,,1100021715333,,,,,Unfound
,,,,,,,9096667901,,,,9096667901,Unfound
,,,,,,,2200030005167,,,,,Unfound
,,,,,,,72410207,,,,72410207,Unfound
,,,,,,,1421230000000,,,,,Unfound
,,,,,,,1700051556498,,,,,Unfound
,,,,,,,2320684420620,,,,,Unfound
,,,,,,,2000014255579,,,,,Unfound
,,,,,,,2413804601,,,,2413804601,Unfound
,,,,,,,1023512584677,,,,,Unfound
,,,,,,,1300051271062,,,,,Unfound
,,,,,,,1012932829168,,,,,Unfound
,,,,,,,1591054789930,,,,,Unfound
,,,,,,,9138162402,,,,9138162402,Unfound
,,,,,,,1458131000,,,,1458131000,Unfound
,,,,,,,1591033054185,,,,,Unfound
,,,,,,,2423543201,,,,2423543201,Unfound
,,,,,,,8826676807,,,,33129,Unfound
,,,,,,,1200034545872,,,,,Unfound
,,,,,,,1900024426441,,,,,Unfound
,,,,,,,3294588501,,,,23338,Unfound
,,,,,,,1900007038263,,,,,Unfound
,,,,,,,8848172307,,,,1,Unfound
,,,,,,,1287592002,,,,1287592002,Unfound
,,,,,,,1100050074901,,,,,Unfound
,,,,,,,1610011939125,,,,,Unfound
,,,,,,,3238908701,,,,44503,Unfound
,,,,,,,1900090272521,,,,,Unfound
,,,,,,,2334200438813,,,,,Unfound
,,,,,,,1591051516486,,,,,Unfound
,,,,,,,1800030075196,,,,,Unfound
,,,,,,,2335509369013,,,,,Unfound
,,,,,,,1460000951429,,,,,Unfound
,,,,,,,836604,,,,836604,Unfound
,,,,,,,1600000015726,,,,,Unfound
,,,,,,,3074082408,,,,3074082408,Unfound
,,,,,,,1900015327683,,,,,Unfound
,,,,,,,2313804801217,,,,,Unfound
,,,,,,,2000016676070,,,,,Unfound
,,,,,,,9139807,,,,9139807,Unfound
,,,,,,,1419100212004,,,,,Unfound
,,,,,,,2000025913206,,,,,Unfound
,,,,,,,8865461805,,,,8865461805,Unfound
,,,,,,,1900070121925,,,,,Unfound
,,,,,,,1200030931357,,,,,Unfound
,,,,,,,9156158604,,,,9156158604,Unfound
,,,,,,,13480601,,,,13480601,Unfound
,,,,,,,2000003018256,,,,,Unfound
,,,,,,,1716851415609,,,,,Unfound
,,,,,,,1714726721855,,,,,Unfound
,,,,,,,2325012561510,,,,,Unfound
,,,,,,,1717108254803,,,,,Unfound
,,,,,,,9175901,,,,9175901,Unfound
,,,,,,,3013598806,,,,3013598806,Unfound
,,,,,,,1100009286822,,,,,Unfound
,,,,,,,1600000077778,,,,,Unfound
,,,,,,,1591014506914,,,,,Unfound
,,,,,,,77154701,,,,77154701,Unfound
,,,,,,,2000008455754,,,,,Unfound
,,,,,,,2000003339751,,,,,Unfound
,,,,,,,1800029394357,,,,,Unfound
,,,,,,,49358103,,,,706768,Unfound
,,,,,,,1200020293583,,,,,Unfound
,,,,,,,1012758825428,,,,,Unfound
,,,,,,,2000023763754,,,,,Unfound
,,,,,,,7477113009,,,,7477113009,Unfound
,,,,,,,2310293362818,,,,,Unfound
,,,,,,,2237338504,,,,2237338504,Unfound
,,,,,,,1200037701151,,,,,Unfound
,,,,,,,1711762206702,,,,,Unfound
,,,,,,,9148572203,,,,412718,Unfound
,,,,,,,2350623560410,,,,,Unfound
,,,,,,,2578539902,,,,34648,Unfound
,,,,,,,2000011064675,,,,,Unfound
,,,,,,,1413971202004,,,,,Unfound
,,,,,,,1800021596953,,,,,Unfound
,,,,,,,9146319607,,,,9146319607,Unfound
,,,,,,,63191703,,,,15727,Unfound
,,,,,,,2000003729554,,,,,Unfound
,,,,,,,2000024874638,,,,,Unfound
,,,,,,,8922481105,,,,8922481105,Unfound
,,,,,,,1012843402632,,,,,Unfound
,,,,,,,2353332518015,,,,,Unfound
,,,,,,,1100003343564,,,,,Unfound
,,,,,,,1591157840309,,,,,Unfound
,,,,,,,4837138600,,,,4837138600,Unfound
,,,,,,,1814198005,,,,54450,Unfound
,,,,,,,1900013089660,,,,,Unfound
,,,,,,,2100040609153,,,,,Unfound
,,,,,,,1800030370035,,,,,Unfound
,,,,,,,2146638207,,,,2146638207,Unfound
,,,,,,,1200040004159,,,,,Unfound
,,,,,,,1610018082779,,,,,Unfound
,,,,,,,11817802,,,,11817802,Unfound
,,,,,,,68045908,,,,68045908,Unfound
,,,,,,,1012912701409,,,,,Unfound
,,,,,,,1800031718421,,,,,Unfound
,,,,,,,1426385100000,,,,,Unfound
,,,,,,,1800020877294,,,,,Unfound
,,,,,,,47756307,,,,47756307,Unfound
,,,,,,,2000014255694,,,,,Unfound
,,,,,,,51306509,,,,,Unfound
,,,,,,,3973702606,,,,3973702606,Unfound
,,,,,,,1580000340286,,,,,Unfound
,,,,,,,8827733708,,,,8827733708,Unfound
,,,,,,,60476603,,,,60476603,Unfound
,,,,,,,9209792407,,,,9209792407,Unfound
,,,,,,,2198765223027,,,,,Unfound
,,,,,,,1591059591490,,,,,Unfound
,,,,,,,17228903,,,,376435,Unfound
,,,,,,,67771910,,,,67771910,Unfound
,,,,,,,2200031954260,,,,,Unfound
,,,,,,,1419747003009,,,,,Unfound
,,,,,,,1012779546586,,,,,Unfound
,,,,,,,1900023063961,,,,,Unfound
,,,,,,,2344561549517,,,,,Unfound
,,,,,,,2380001094231,,,,,Unfound
,,,,,,,1100020375814,,,,,Unfound
,,,,,,,1200032017835,,,,,Unfound
,,,,,,,2000050609740,,,,,Unfound
,,,,,,,1610022413851,,,,,Unfound
,,,,,,,1580000546810,,,,,Unfound
,,,,,,,9091417605,,,,9091417605,Unfound
,,,,,,,2000026462319,,,,,Unfound
,,,,,,,1800025722406,,,,,Unfound
,,,,,,,85922301,,,,85922301,Unfound
,,,,,,,5080552702,,,,5080552702,Unfound
,,,,,,,1800035278167,,,,,Unfound
,,,,,,,1591056677968,,,,,Unfound
,,,,,,,1200022342772,,,,,Unfound
,,,,,,,1100024405950,,,,,Unfound
,,,,,,,60844707,,,,60844707,Unfound
,,,,,,,2000022599180,,,,,Unfound
,,,,,,,1100003424372,,,,,Unfound
,,,,,,,1200029659512,,,,,Unfound
,,,,,,,2000027404220,,,,,Unfound
,,,,,,,1100002729555,,,,,Unfound
,,,,,,,9218174000,,,,9218174000,Unfound
,,,,,,,9331286410,,,,9331286410,Unfound
,,,,,,,2340308056819,,,,,Unfound
,,,,,,,9094754403,,,,9094754403,Unfound
,,,,,,,72183402,,,,72183402,Unfound
,,,,,,,1714890750165,,,,,Unfound
,,,,,,,1418606381009,,,,,Unfound
,,,,,,,1580001171450,,,,,Unfound
,,,,,,,50305109,,,,50305109,Unfound
,,,,,,,1610032054752,,,,,Unfound
,,,,,,,1600000029199,,,,,Unfound
,,,,,,,1200050415915,,,,,Unfound
,,,,,,,1100002805843,,,,,Unfound
,,,,,,,1800014596053,,,,,Unfound
,,,,,,,1012350433976,,,,,Unfound
,,,,,,,1100003598404,,,,,Unfound
,,,,,,,1800025293957,,,,,Unfound
,,,,,,,2486724605,,,,2486724605,Unfound
,,,,,,,1300013270363,,,,,Unfound
,,,,,,,1100012222769,,,,,Unfound
,,,,,,,16913902,,,,,Unfound
,,,,,,,1200031147570,,,,,Unfound
,,,,,,,1591035674215,,,,,Unfound
,,,,,,,8823143004,,,,8823143004,Unfound
,,,,,,,1012397311651,,,,,Unfound
,,,,,,,1007963105,,,,1007963105,Unfound
,,,,,,,1012500134070,,,,,Unfound
,,,,,,,2000019689684,,,,,Unfound
,,,,,,,2000004923802,,,,,Unfound
,,,,,,,2351174183015,,,,,Unfound
,,,,,,,9116700404,,,,1004493,Unfound
,,,,,,,3382551805,,,,3382551805,Unfound
,,,,,,,2199998988114,,,,,Unfound
,,,,,,,2100040809936,,,,,Unfound
,,,,,,,3015309,,,,3015309,Unfound
,,,,,,,4214162100,,,,4214162100,Unfound
,,,,,,,1100003928936,,,,,Unfound
,,,,,,,1012372556061,,,,,Unfound
,,,,,,,1800053262328,,,,,Unfound
,,,,,,,8825161409,,,,8825161409,Unfound
,,,,,,,1200033205470,,,,,Unfound
,,,,,,,2340575612611,,,,,Unfound
,,,,,,,2313255111224,,,,,Unfound
,,,,,,,1900029237630,,,,,Unfound
,,,,,,,2200011111907,,,,,Unfound
,,,,,,,1100001480668,,,,,Unfound
,,,,,,,14985300,,,,14985300,Unfound
,,,,,,,1200034624293,,,,,Unfound
,,,,,,,9113461105,,,,9113461105,Unfound
,,,,,,,1013060452712,,,,,Unfound
,,,,,,,3348617804,,,,3348617804,Unfound
,,,,,,,21401709,,,,77054,Unfound
,,,,,,,1050000000000,,,,,Unfound
,,,,,,,5085708306,,,,108394,Unfound
,,,,,,,2566072807,,,,2566072807,Unfound
,,,,,,,1100014766919,,,,,Unfound
,,,,,,,1012420169285,,,,,Unfound
,,,,,,,1200038385653,,,,,Unfound
,,,,,,,62177502,,,,62177502,Unfound
,,,,,,,73080105,,,,33659,Unfound
,,,,,,,1300000145157,,,,,Unfound
,,,,,,,2199991344283,,,,,Unfound
,,,,,,,1200027656486,,,,,Unfound
,,,,,,,2000018510330,,,,,Unfound
,,,,,,,1630000760003,,,,,Unfound
,,,,,,,4238055008,,,,4238055008,Unfound
,,,,,,,1630000045100,,,,,Unfound
,,,,,,,2000002048409,,,,,Unfound
,,,,,,,1100010248826,,,,,Unfound
,,,,,,,1715460214605,,,,,Unfound
,,,,,,,1610000373342,,,,,Unfound
,,,,,,,46994700,,,,46994700,Unfound
,,,,,,,5056610006,,,,5056610006,Unfound
,,,,,,,1100011131701,,,,,Unfound
,,,,,,,1600000040000,,,,,Unfound
,,,,,,,1900022353359,,,,,Unfound
,,,,,,,3901266705,,,,3901266705,Unfound
,,,,,,,508765302,,,,508765302,Unfound
,,,,,,,4207314005,,,,4207314005,Unfound
,,,,,,,1200030896232,,,,,Unfound
,,,,,,,2200023098520,,,,,Unfound
,,,,,,,1423200100000,,,,,Unfound
,,,,,,,1012757042468,,,,,Unfound
,,,,,,,1592001143921,,,,,Unfound
,,,,,,,2000022658543,,,,,Unfound
,,,,,,,1200029634304,,,,,Unfound
,,,,,,,2000026982371,,,,,Unfound
,,,,,,,1012532194694,,,,,Unfound
,,,,,,,1900023022149,,,,,Unfound
,,,,,,,2534148707,,,,2534148707,Unfound
,,,,,,,1100006861043,,,,,Unfound
,,,,,,,1012429017846,,,,,Unfound
,,,,,,,2199991629239,,,,,Unfound
,,,,,,,1100024361718,,,,,Unfound
,,,,,,,2000027469964,,,,,Unfound
,,,,,,,2984652306,,,,2984652306,Unfound
,,,,,,,1711935145103,,,,,Unfound
,,,,,,,605863608,,,,605863608,Unfound
,,,,,,,1610003136581,,,,,Unfound
,,,,,,,1160001049642,,,,,Unfound
,,,,,,,2340438016716,,,,,Unfound
,,,,,,,64665806,,,,64665806,Unfound
,,,,,,,1200031146130,,,,,Unfound
,,,,,,,2100040715232,,,,,Unfound
,,,,,,,2000000579693,,,,,Unfound
,,,,,,,1012627474723,,,,,Unfound
,,,,,,,2000025373712,,,,,Unfound
,,,,,,,9178423810,,,,9178423810,Unfound
,,,,,,,68361503,,,,68361503,Unfound
,,,,,,,2000000661390,,,,,Unfound
,,,,,,,2200020821419,,,,,Unfound
,,,,,,,2000001771786,,,,,Unfound
,,,,,,,2000006674330,,,,,Unfound
,,,,,,,2200030014630,,,,,Unfound
,,,,,,,79568705,,,,79568705,Unfound
,,,,,,,1906630103,,,,44367,Unfound
,,,,,,,1200060034798,,,,,Unfound
,,,,,,,1800017577179,,,,,Unfound
,,,,,,,1800017786176,,,,,Unfound
,,,,,,,1100012594600,,,,,Unfound
,,,,,,,1711981396159,,,,,Unfound
,,,,,,,78191005,,,,78191005,Unfound
,,,,,,,9156478409,,,,9156478409,Unfound
,,,,,,,79587305,,,,79587305,Unfound
,,,,,,,1200038755088,,,,,Unfound
,,,,,,,1012909309829,,,,,Unfound
,,,,,,,1200028386854,,,,,Unfound
,,,,,,,53080901,,,,53080901,Unfound
,,,,,,,1800030131070,,,,,Unfound
,,,,,,,8816871810,,,,8816871810,Unfound
,,,,,,,59259500,,,,59259500,Unfound
,,,,,,,2000013080535,,,,,Unfound
,,,,,,,2000002398890,,,,,Unfound
,,,,,,,1610022418576,,,,,Unfound
,,,,,,,75192508,,,,75192508,Unfound
,,,,,,,71734105,,,,71734105,Unfound
,,,,,,,2000003931324,,,,,Unfound
,,,,,,,8815990409,,,,8815990409,Unfound
,,,,,,,2356320095014,,,,,Unfound
,,,,,,,1900000000943,,,,,Unfound
,,,,,,,3931985004,,,,3931985004,Unfound
,,,,,,,1413448471008,,,,,Unfound
,,,,,,,1200021637121,,,,,Unfound
,,,,,,,2000011266693,,,,,Unfound
,,,,,,,1050000014090,,,,,Unfound
,,,,,,,2346540000000,,,,,Unfound
,,,,,,,1200010210419,,,,,Unfound
,,,,,,,1620000900214,,,,,Unfound
,,,,,,,2000008098901,,,,,Unfound
,,,,,,,1100002921762,,,,,Unfound
,,,,,,,1425625000000,,,,,Unfound
,,,,,,,1013005259619,,,,,Unfound
,,,,,,,3927751306,,,,48140,Unfound
,,,,,,,9116437404,,,,9116437404,Unfound
,,,,,,,2320186990615,,,,,Unfound
,,,,,,,1100021162432,,,,,Unfound
,,,,,,,1100013916706,,,,,Unfound
,,,,,,,2200011643404,,,,,Unfound
,,,,,,,3238866307,,,,110590,Unfound
,,,,,,,1900031000034,,,,,Unfound
,,,,,,,2199998340470,,,,,Unfound
,,,,,,,1012412384244,,,,,Unfound
,,,,,,,1200039341220,,,,,Unfound
,,,,,,,2200016899361,,,,,Unfound
,,,,,,,52199405,,,,52199405,Unfound
,,,,,,,1610032038022,,,,,Unfound
,,,,,,,2333960922211,,,,,Unfound
,,,,,,,2199994173762,,,,,Unfound
,,,,,,,2350891475410,,,,,Unfound
,,,,,,,2199997250630,,,,,Unfound
,,,,,,,1610019914234,,,,,Unfound
,,,,,,,2360286119914,,,,,Unfound
,,,,,,,1300010625692,,,,,Unfound
,,,,,,,2199996118407,,,,,Unfound
,,,,,,,2340437180814,,,,,Unfound
,,,,,,,1012690781760,,,,,Unfound
,,,,,,,1804266203,,,,1804266203,Unfound
,,,,,,,1300011138645,,,,,Unfound
,,,,,,,2000008408815,,,,,Unfound
,,,,,,,2000010110480,,,,,Unfound
,,,,,,,1100003749000,,,,,Unfound
,,,,,,,1800001217945,,,,,Unfound
,,,,,,,1300009525181,,,,,Unfound
,,,,,,,2000000184313,,,,,Unfound
,,,,,,,1012844913966,,,,,Unfound
,,,,,,,1580000983998,,,,,Unfound
,,,,,,,1800035162356,,,,,Unfound
,,,,,,,2000008549214,,,,,Unfound
,,,,,,,1900070567492,,,,,Unfound
,,,,,,,1591050533899,,,,,Unfound
,,,,,,,59202807,,,,59202807,Unfound
,,,,,,,58651203,,,,58651203,Unfound
,,,,,,,1200001427626,,,,,Unfound
,,,,,,,1200039550413,,,,,Unfound
,,,,,,,1012405976673,,,,,Unfound
,,,,,,,1100018027858,,,,,Unfound
,,,,,,,2000013119040,,,,,Unfound
,,,,,,,1413738001004,,,,,Unfound
,,,,,,,1012458417364,,,,,Unfound
,,,,,,,5079554600,,,,5079554600,Unfound
,,,,,,,2000022403870,,,,,Unfound
,,,,,,,2363704644117,,,,,Unfound
,,,,,,,2356320188013,,,,,Unfound
,,,,,,,2199994099630,,,,,Unfound
,,,,,,,63363302,,,,63363302,Unfound
,,,,,,,3344334502,,,,3344334502,Unfound
,,,,,,,1200041143350,,,,,Unfound
,,,,,,,2199991681629,,,,,Unfound
,,,,,,,1013067842840,,,,,Unfound
,,,,,,,1900040004513,,,,,Unfound
,,,,,,,1800015704863,,,,,Unfound
,,,,,,,1610001615759,,,,,Unfound
,,,,,,,68409101,,,,68409101,Unfound
,,,,,,,1012701821305,,,,,Unfound
,,,,,,,1570000281810,,,,,Unfound
,,,,,,,1200038097180,,,,,Unfound
,,,,,,,1604223810,,,,1604223810,Unfound
,,,,,,,73731805,,,,73731805,Unfound
,,,,,,,8929711300,,,,8929711300,Unfound
,,,,,,,2000050536599,,,,,Unfound
,,,,,,,1100003576145,,,,,Unfound
,,,,,,,1100022056131,,,,,Unfound
,,,,,,,1410628080008,,,,,Unfound
,,,,,,,1610027087365,,,,,Unfound
,,,,,,,3926747703,,,,3926747703,Unfound
,,,,,,,2199992468351,,,,,Unfound
,,,,,,,1100022502388,,,,,Unfound
,,,,,,,1715398643118,,,,,Unfound
,,,,,,,1012421162652,,,,,Unfound
,,,,,,,1200025341275,,,,,Unfound
,,,,,,,8815205004,,,,8815205004,Unfound
,,,,,,,1610031427309,,,,,Unfound
,,,,,,,2200013931552,,,,,Unfound
,,,,,,,3229292810,,,,3229292810,Unfound
,,,,,,,8818839510,,,,8818839510,Unfound
,,,,,,,69301400,,,,69301400,Unfound
,,,,,,,1100015899178,,,,,Unfound
,,,,,,,1900029018120,,,,,Unfound
,,,,,,,1610003581599,,,,,Unfound
,,,,,,,1460000958692,,,,,Unfound
,,,,,,,3085178803,,,,3085178803,Unfound
,,,,,,,2199994159207,,,,,Unfound
,,,,,,,1610030432460,,,,,Unfound
,,,,,,,2000024682050,,,,,Unfound
,,,,,,,1013079858733,,,,,Unfound
,,,,,,,1012526462173,,,,,Unfound
,,,,,,,1100003361466,,,,,Unfound
,,,,,,,1610010206356,,,,,Unfound
,,,,,,,2000017811420,,,,,Unfound
,,,,,,,1200026451340,,,,,Unfound
,,,,,,,1100000991712,,,,,Unfound
,,,,,,,55482808,,,,55482808,Unfound
,,,,,,,68327705,,,,,Unfound
,,,,,,,2364470129918,,,,,Unfound
,,,,,,,1412487280006,,,,,Unfound
,,,,,,,11031808,,,,11031808,Unfound
,,,,,,,1900028338922,,,,,Unfound
,,,,,,,1591032536577,,,,,Unfound
,,,,,,,2441168607,,,,2441168607,Unfound
,,,,,,,1200039341940,,,,,Unfound
,,,,,,,1900031055112,,,,,Unfound
,,,,,,,1100020303856,,,,,Unfound
,,,,,,,1900008120741,,,,,Unfound
,,,,,,,2365434131018,,,,,Unfound
,,,,,,,2199995005048,,,,,Unfound
,,,,,,,1015115001,,,,330,Unfound
,,,,,,,1607665802,,,,4487,Unfound
,,,,,,,1100005758318,,,,,Unfound
,,,,,,,1610004161418,,,,,Unfound
,,,,,,,1900060336003,,,,,Unfound
,,,,,,,1900023202260,,,,,Unfound
,,,,,,,79900810,,,,79900810,Unfound
,,,,,,,1800025422470,,,,,Unfound
,,,,,,,1591060474390,,,,,Unfound
,,,,,,,1591004728609,,,,,Unfound
,,,,,,,1414246630003,,,,,Unfound
,,,,,,,2300000230178,,,,,Unfound
,,,,,,,3938892504,,,,3938892504,Unfound
,,,,,,,1507907110054,,,,,Unfound
,,,,,,,1012820898510,,,,,Unfound
,,,,,,,2326315723012,,,,,Unfound
,,,,,,,65423102,,,,128428,Unfound
,,,,,,,1591047691015,,,,,Unfound
,,,,,,,2200015898640,,,,,Unfound
,,,,,,,1300035431248,,,,,Unfound
,,,,,,,2098778201,,,,2098778201,Unfound
,,,,,,,2200020059280,,,,,Unfound
,,,,,,,1100015736358,,,,,Unfound
,,,,,,,1900060308344,,,,,Unfound
,,,,,,,1610010574249,,,,,Unfound
,,,,,,,8813358502,,,,8813358502,Unfound
,,,,,,,1900046049175,,,,,Unfound
,,,,,,,1200037762127,,,,,Unfound
,,,,,,,1800016204454,,,,,Unfound
,,,,,,,1030044077666,,,,,Unfound
,,,,,,,2332807053013,,,,,Unfound
,,,,,,,1100024956673,,,,,Unfound
,,,,,,,2200020753655,,,,,Unfound
,,,,,,,1610028538820,,,,,Unfound
,,,,,,,1800024800880,,,,,Unfound
,,,,,,,66873700,,,,66873700,Unfound
,,,,,,,2000007251524,,,,,Unfound
,,,,,,,1580000904764,,,,,Unfound
,,,,,,,1800035240003,,,,,Unfound
,,,,,,,4154867302,,,,4154867302,Unfound
,,,,,,,1591059699955,,,,,Unfound
,,,,,,,1012824104488,,,,,Unfound
,,,,,,,1610005020300,,,,,Unfound
,,,,,,,2199994851772,,,,,Unfound
,,,,,,,48230206,,,,260304,Unfound
,,,,,,,1300004436350,,,,,Unfound
,,,,,,,1100015740470,,,,,Unfound
,,,,,,,1100015149500,,,,,Unfound
,,,,,,,2199995099240,,,,,Unfound
,,,,,,,2335617672717,,,,,Unfound
,,,,,,,1411199740006,,,,,Unfound
,,,,,,,1012564523034,,,,,Unfound
,,,,,,,72288405,,,,72288405,Unfound
,,,,,,,2200040302092,,,,,Unfound
,,,,,,,1200033562539,,,,,Unfound
,,,,,,,2361718619010,,,,,Unfound
,,,,,,,2100040824127,,,,,Unfound
,,,,,,,1200025147804,,,,,Unfound
,,,,,,,1100021953730,,,,,Unfound
,,,,,,,8935143802,,,,8935143802,Unfound
,,,,,,,2331207302013,,,,,Unfound
,,,,,,,1900036427852,,,,,Unfound
,,,,,,,1712053962657,,,,,Unfound
,,,,,,,1620000822470,,,,,Unfound
,,,,,,,1300010354611,,,,,Unfound
,,,,,,,1200039463578,,,,,Unfound
,,,,,,,1100020418200,,,,,Unfound
,,,,,,,1012687956906,,,,,Unfound
,,,,,,,1800014884855,,,,,Unfound
,,,,,,,18606600,,,,18606600,Unfound
,,,,,,,1900043181697,,,,,Unfound
,,,,,,,1012557527122,,,,,Unfound
,,,,,,,1200032218655,,,,,Unfound
,,,,,,,53528706,,,,53528706,Unfound
,,,,,,,1200040182951,,,,,Unfound
,,,,,,,2000001395851,,,,,Unfound
,,,,,,,1900012236740,,,,,Unfound
,,,,,,,51006306,,,,51006306,Unfound
,,,,,,,1200023215018,,,,,Unfound
,,,,,,,8937597605,,,,8937597605,Unfound
,,,,,,,2000026573460,,,,,Unfound
,,,,,,,1900025283164,,,,,Unfound
,,,,,,,2199992014893,,,,,Unfound
,,,,,,,1100003930369,,,,,Unfound
,,,,,,,8905724905,,,,8905724905,Unfound
,,,,,,,19129900,,,,19129900,Unfound
,,,,,,,1410180000000,,,,,Unfound
,,,,,,,1012489668150,,,,,Unfound
,,,,,,,1591056178199,,,,,Unfound
,,,,,,,2100040800525,,,,,Unfound
,,,,,,,1591026095345,,,,,Unfound
,,,,,,,1030058112959,,,,,Unfound
,,,,,,,2000012231256,,,,,Unfound
,,,,,,,73935103,,,,233864,Unfound
,,,,,,,1013027878040,,,,,Unfound
,,,,,,,1413987113002,,,,,Unfound
,,,,,,,2000027440102,,,,,Unfound
,,,,,,,73709801,,,,73709801,Unfound
,,,,,,,3234156502,,,,11744,Unfound
,,,,,,,47286105,,,,47286105,Unfound
,,,,,,,9124725001,,,,9124725001,Unfound
,,,,,,,1200036684587,,,,,Unfound
,,,,,,,1200041054610,,,,,Unfound
,,,,,,,1610018017469,,,,,Unfound
,,,,,,,1800002252588,,,,,Unfound
,,,,,,,1200029010235,,,,,Unfound
,,,,,,,1012700000000,,,,,Unfound
,,,,,,,2000027292872,,,,,Unfound
,,,,,,,2000000680064,,,,,Unfound
,,,,,,,1571152104,,,,1571152104,Unfound
,,,,,,,2000027297852,,,,,Unfound
,,,,,,,1900017098854,,,,,Unfound
,,,,,,,1800015723546,,,,,Unfound
,,,,,,,1100019028329,,,,,Unfound
,,,,,,,1300005601138,,,,,Unfound
,,,,,,,8816443306,,,,8816443306,Unfound
,,,,,,,46902702,,,,46902702,Unfound
,,,,,,,1012460045533,,,,,Unfound
,,,,,,,1412906381004,,,,,Unfound
,,,,,,,1610027631486,,,,,Unfound
,,,,,,,2000026817260,,,,,Unfound
,,,,,,,77522210,,,,88792,Unfound
,,,,,,,2000011540408,,,,,Unfound
,,,,,,,1100012619497,,,,,Unfound
,,,,,,,1100021655010,,,,,Unfound
,,,,,,,2326524705118,,,,,Unfound
,,,,,,,2199994172981,,,,,Unfound
,,,,,,,1012633584908,,,,,Unfound
,,,,,,,5037494506,,,,5037494506,Unfound
,,,,,,,2508529901,,,,8128,Unfound
,,,,,,,1714899657302,,,,,Unfound
,,,,,,,9206688700,,,,9206688700,Unfound
,,,,,,,1824527509,,,,116249,Unfound
,,,,,,,9178867701,,,,135695,Unfound
,,,,,,,58016805,,,,41819,Unfound
,,,,,,,1610022912121,,,,,Unfound
,,,,,,,1620000056743,,,,,Unfound
,,,,,,,1900090730090,,,,,Unfound
,,,,,,,1012656973607,,,,,Unfound
,,,,,,,2310955061212,,,,,Unfound
,,,,,,,73580810,,,,32556,Unfound
,,,,,,,1300012481126,,,,,Unfound
,,,,,,,1012405022174,,,,,Unfound
,,,,,,,1900026276869,,,,,Unfound
,,,,,,,1900025000731,,,,,Unfound
,,,,,,,1600000001289,,,,,Unfound
,,,,,,,15551305,,,,15551305,Unfound
,,,,,,,2000052954521,,,,,Unfound
,,,,,,,1610011951372,,,,,Unfound
,,,,,,,49483701,,,,49483701,Unfound
,,,,,,,2334351209413,,,,,Unfound
,,,,,,,1591045763810,,,,,Unfound
,,,,,,,3964223200,,,,,Unfound
,,,,,,,2316014471510,,,,,Unfound
,,,,,,,2199992490064,,,,,Unfound
,,,,,,,1800020911402,,,,,Unfound
,,,,,,,1900001297902,,,,,Unfound
,,,,,,,19052206,,,,156048,Unfound
,,,,,,,1300005023719,,,,,Unfound
,,,,,,,69197510,,,,62922,Unfound
,,,,,,,1610004109143,,,,,Unfound
,,,,,,,1200036771501,,,,,Unfound
,,,,,,,1200039555397,,,,,Unfound
,,,,,,,1100039220489,,,,,Unfound
,,,,,,,1800019512216,,,,,Unfound
,,,,,,,8937869309,,,,8937869309,Unfound
,,,,,,,1591000003759,,,,,Unfound
,,,,,,,45836003,,,,65767,Unfound
,,,,,,,1100023194445,,,,,Unfound
,,,,,,,8814627306,,,,53278,Unfound
,,,,,,,2335381373818,,,,,Unfound
,,,,,,,2000054568585,,,,,Unfound
,,,,,,,6210805,,,,207314,Unfound
,,,,,,,2000019407689,,,,,Unfound
,,,,,,,1591041670827,,,,,Unfound
,,,,,,,1100002460937,,,,,Unfound
,,,,,,,2200022606614,,,,,Unfound
,,,,,,,1900036328308,,,,,Unfound
,,,,,,,1591013846915,,,,,Unfound
,,,,,,,1012752101835,,,,,Unfound
